state,district,school,ap,type,total,American Indian/Alaska Native,Asian,Black,Hispanic,Native Hawaiian/Pacific Islander,Two or More Races,White
INDIANA,M S D Mount Vernon,Mount Vernon High School,Yes,ap,64,0,0,0,4,0,2,58
INDIANA,M S D Mount Vernon,Mount Vernon High School,Yes,total,685,4,2,4,16,0,40,619
INDIANA,M S D North Posey Co Schools,North Posey Sr High School,Yes,ap,74,0,2,0,2,0,0,70
INDIANA,M S D North Posey Co Schools,North Posey Sr High School,Yes,total,493,4,7,4,10,0,2,466
INDIANA,M S D of New Durham Township,Westville High School,Yes,ap,23,0,0,0,4,0,0,19
INDIANA,M S D of New Durham Township,Westville High School,Yes,total,479,2,2,19,25,0,16,415
INDIANA,M S D Pike Township,Pike High School,Yes,ap,776,0,37,340,142,0,70,187
INDIANA,M S D Pike Township,Pike High School,Yes,total,3289,0,73,2044,622,2,220,328
INDIANA,M S D Shakamak Schools,Shakamak Jr-Sr High School,No,total,372,0,0,0,0,0,2,370
INDIANA,M S D Southwest Allen County Schls,Homestead Senior High School,Yes,ap,625,0,40,16,28,2,7,532
INDIANA,M S D Southwest Allen County Schls,Homestead Senior High School,Yes,total,2294,4,94,133,121,2,73,1867
INDIANA,M S D Steuben County,Angola High School,Yes,ap,318,0,2,4,19,0,16,277
INDIANA,M S D Steuben County,Angola High School,Yes,total,840,4,4,4,58,0,28,742
INDIANA,M S D Wabash County Schools,Northfield Jr-Sr High School,Yes,ap,49,0,0,0,0,0,0,49
INDIANA,M S D Wabash County Schools,Northfield Jr-Sr High School,Yes,total,495,7,4,4,7,0,10,463
INDIANA,M S D Wabash County Schools,Southwood Jr-Sr High School,Yes,ap,55,0,0,0,0,0,0,55
INDIANA,M S D Wabash County Schools,Southwood Jr-Sr High School,Yes,total,485,0,0,2,13,0,13,457
INDIANA,M S D Wabash County Schools,White's Jr-Sr High School,No,total,139,4,2,16,7,0,7,103
INDIANA,M S D Warren County,Seeger Memorial Jr-Sr HS,Yes,ap,70,0,0,0,0,0,0,70
INDIANA,M S D Warren County,Seeger Memorial Jr-Sr HS,Yes,total,595,0,0,2,10,2,4,577
INDIANA,M S D Warren Township,Warren Central High School,Yes,ap,320,0,10,100,34,0,22,154
INDIANA,M S D Warren Township,Warren Central High School,Yes,total,3741,4,40,2014,439,0,226,1018
INDIANA,M S D Washington Township,North Central High School,Yes,ap,1214,0,55,253,67,0,85,754
INDIANA,M S D Washington Township,North Central High School,Yes,total,3633,2,151,1486,490,2,223,1279
INDIANA,M S D Wayne Township,Achieve Virtual Education Academy,No,total,200,0,4,19,13,0,13,151
INDIANA,M S D Wayne Township,Ben Davis High School,Yes,ap,1192,0,13,382,268,2,76,451
INDIANA,M S D Wayne Township,Ben Davis High School,Yes,total,3129,2,22,1144,646,2,175,1138
INDIANA,M S D Wayne Township,Ben Davis University High School,No,total,388,2,10,118,82,0,19,157
INDIANA,M S D Wayne Township,Sanders School,No,total,91,0,0,25,7,0,10,49
INDIANA,Maconaquah School Corp,Maconaquah High School,Yes,ap,42,0,0,2,0,0,0,40
INDIANA,Maconaquah School Corp,Maconaquah High School,Yes,total,657,7,10,10,22,0,40,568
INDIANA,Madison Consolidated Schools,Madison Consolidated High Sch,No,total,963,2,7,22,31,2,16,883
INDIANA,Madison-Grant United Sch Corp,Madison-Grant High School,Yes,ap,62,0,0,0,2,0,2,58
INDIANA,Madison-Grant United Sch Corp,Madison-Grant High School,Yes,total,423,2,2,2,10,0,13,394
INDIANA,Manchester Community Schools,Manchester Jr-Sr High School,Yes,ap,102,0,0,0,7,0,10,85
INDIANA,Manchester Community Schools,Manchester Jr-Sr High School,Yes,total,739,2,4,4,31,0,25,673
INDIANA,Marion Academy,Marion Academy,No,total,58,0,0,46,4,0,4,4
INDIANA,Marion Community Schools,Marion High School,Yes,ap,115,2,7,13,7,0,19,67
INDIANA,Marion Community Schools,Marion High School,Yes,total,1018,2,13,244,94,0,157,508
INDIANA,Marion Community Schools,Tucker Area Voc Tech Center,No,total,205,0,0,49,22,0,31,103
INDIANA,Medora Community School Corp,Medora Jr & Sr High School,Yes,ap,2,0,0,0,0,0,0,2
INDIANA,Medora Community School Corp,Medora Jr & Sr High School,Yes,total,144,0,0,0,2,0,0,142
INDIANA,Merrillville Community School,Merrillville High Sch,Yes,ap,224,0,7,94,43,0,19,61
INDIANA,Merrillville Community School,Merrillville High Sch,Yes,total,2193,2,16,1438,367,2,103,265
INDIANA,Michigan City Area Schools,Michigan City High School,Yes,ap,186,0,2,28,13,0,13,130
INDIANA,Michigan City Area Schools,Michigan City High School,Yes,total,1731,7,10,586,115,0,154,859
INDIANA,Middlebury Community Schools,Northridge High School,Yes,ap,83,0,4,2,2,2,0,73
INDIANA,Middlebury Community Schools,Northridge High School,Yes,total,1394,4,19,7,112,2,28,1222
INDIANA,Milan Community Schools,Milan High School,Yes,ap,16,0,0,0,0,0,0,16
INDIANA,Milan Community Schools,Milan High School,Yes,total,399,0,2,2,2,0,2,391
INDIANA,Mill Creek Community Sch Corp,Cascade Senior High School,Yes,ap,69,0,0,0,0,0,2,67
INDIANA,Mill Creek Community Sch Corp,Cascade Senior High School,Yes,total,457,2,4,2,7,2,7,433
INDIANA,Mississinewa Community School Corp,Mississinewa High School,Yes,ap,230,0,2,4,7,2,10,205
INDIANA,Mississinewa Community School Corp,Mississinewa High School,Yes,total,789,4,5,13,22,2,43,700
INDIANA,Mitchell Community Schools,Mitchell High School,Yes,ap,183,0,0,2,2,0,4,175
INDIANA,Mitchell Community Schools,Mitchell High School,Yes,total,502,0,2,2,4,0,7,487
INDIANA,Monroe Central School Corp,Monroe Central Jr-Sr High Sch,No,total,531,4,0,2,16,0,25,484
INDIANA,Monroe County Com Sch Corp,Bloomington Graduation School,No,total,52,0,0,7,0,0,2,43
INDIANA,Monroe County Com Sch Corp,Bloomington High School North,Yes,ap,374,0,28,7,19,0,13,307
INDIANA,Monroe County Com Sch Corp,Bloomington High School North,Yes,total,1586,4,73,91,85,2,100,1231
INDIANA,Monroe County Com Sch Corp,Bloomington High School South,Yes,ap,492,2,34,4,16,2,16,418
INDIANA,Monroe County Com Sch Corp,Bloomington High School South,Yes,total,1690,4,76,58,67,4,85,1396
INDIANA,Monroe County Com Sch Corp,The Acad of Sci & Entrepreneurship,No,total,122,2,2,4,7,0,4,103
INDIANA,Monroe-Gregg School District,Monrovia High School,Yes,ap,111,2,2,2,2,0,0,103
INDIANA,Monroe-Gregg School District,Monrovia High School,Yes,total,502,2,4,7,10,0,10,469
INDIANA,Mooresville Con School Corp,Mooresville High School,Yes,ap,168,2,0,0,2,0,4,160
INDIANA,Mooresville Con School Corp,Mooresville High School,Yes,total,1336,7,2,4,25,0,43,1255
INDIANA,Mt Vernon Community Sch Corp,Mt Vernon High School,Yes,ap,257,0,7,13,4,0,10,223
INDIANA,Mt Vernon Community Sch Corp,Mt Vernon High School,Yes,total,1200,4,25,91,25,0,55,1000
INDIANA,Muncie Community Schools,Muncie Central High School,Yes,ap,391,2,4,61,13,0,40,271
INDIANA,Muncie Community Schools,Muncie Central High School,Yes,total,1556,7,10,367,43,2,148,979
INDIANA,Muncie Community Schools,Youth Opportunity Center,No,total,110,2,2,25,7,0,4,70
INDIANA,Neighbors' New Vistas High School,Neighbors' New Vistas High School,No,total,191,2,2,49,49,0,10,79
INDIANA,Nettle Creek School Corp,Hagerstown Jr-Sr High School,Yes,ap,91,0,0,0,0,0,0,91
INDIANA,Nettle Creek School Corp,Hagerstown Jr-Sr High School,Yes,total,509,0,0,2,4,0,16,487
INDIANA,New Albany-Floyd Co Con Sch,Floyd Central High School,Yes,ap,531,0,16,2,13,0,10,490
INDIANA,New Albany-Floyd Co Con Sch,Floyd Central High School,Yes,total,1737,4,25,13,37,0,31,1627
INDIANA,New Albany-Floyd Co Con Sch,New Albany Senior High School,Yes,ap,463,2,25,43,13,0,34,346
INDIANA,New Albany-Floyd Co Con Sch,New Albany Senior High School,Yes,total,1847,4,40,247,106,2,148,1300
INDIANA,New Castle Community Sch Corp,New Castle High School,Yes,ap,119,0,4,0,2,0,7,106
INDIANA,New Castle Community Sch Corp,New Castle High School,Yes,total,1081,2,7,10,37,0,46,979
INDIANA,New Prairie United School Corp,New Prairie High School,Yes,ap,326,0,2,0,19,0,4,301
INDIANA,New Prairie United School Corp,New Prairie High School,Yes,total,953,2,4,2,73,0,19,853
INDIANA,Nexus Academy of Indianapolis,Nexus Academy of Indianapolis,Yes,ap,15,0,2,4,2,0,0,7
INDIANA,Nexus Academy of Indianapolis,Nexus Academy of Indianapolis,Yes,total,135,0,2,61,16,0,13,43
INDIANA,Nineveh-Hensley-Jackson United,Indian Creek Sr High School,Yes,ap,57,0,2,0,0,0,0,55
INDIANA,Nineveh-Hensley-Jackson United,Indian Creek Sr High School,Yes,total,614,0,4,0,7,4,7,592
INDIANA,Noblesville Schools,MOSAICS School,No,total,2,0,0,0,0,0,0,2
INDIANA,Noblesville Schools,Noblesville High School,Yes,ap,600,2,19,7,37,2,10,523
INDIANA,Noblesville Schools,Noblesville High School,Yes,total,2758,4,61,94,139,4,70,2386
INDIANA,North Adams Community Schools,Bellmont Senior High School,Yes,ap,169,4,2,2,25,0,0,136
INDIANA,North Adams Community Schools,Bellmont Senior High School,Yes,total,708,10,7,7,94,0,7,583
INDIANA,North Central Parke Comm Schl Corp,Rockville Jr-Sr High School,Yes,ap,73,0,4,0,0,0,2,67
INDIANA,North Central Parke Comm Schl Corp,Rockville Jr-Sr High School,Yes,total,354,2,4,0,4,0,7,337
INDIANA,North Central Parke Comm Schl Corp,Turkey Run Jr/Sr High School,Yes,ap,121,0,0,0,0,0,0,121
INDIANA,North Central Parke Comm Schl Corp,Turkey Run Jr/Sr High School,Yes,total,237,0,0,0,4,0,7,226
INDIANA,North Daviess Com Schools,North Daviess Jr-Sr High School,Yes,ap,2,0,0,0,0,0,0,2
INDIANA,North Daviess Com Schools,North Daviess Jr-Sr High School,Yes,total,510,4,4,4,7,0,7,484
INDIANA,North Gibson School Corp,Princeton Comm High Sch,Yes,ap,147,0,2,7,4,0,13,121
INDIANA,North Gibson School Corp,Princeton Comm High Sch,Yes,total,620,0,4,22,10,0,49,535
INDIANA,North Harrison Com School Corp,North Harrison High School,Yes,ap,43,0,0,0,0,0,0,43
INDIANA,North Harrison Com School Corp,North Harrison High School,Yes,total,701,4,2,2,7,0,4,682
INDIANA,North Judson-San Pierre Sch Corp,North Judson-San Pierre High Sch,Yes,ap,7,0,0,0,0,0,0,7
INDIANA,North Judson-San Pierre Sch Corp,North Judson-San Pierre High Sch,Yes,total,351,0,0,0,22,0,7,322
INDIANA,North Knox School Corp,North Knox Jr-Sr High School,Yes,ap,76,0,0,2,2,0,2,70
INDIANA,North Knox School Corp,North Knox Jr-Sr High School,Yes,total,580,2,0,7,10,0,2,559
INDIANA,North Lawrence Com Schools,Bedford-North Lawrence High School,Yes,ap,322,2,2,0,4,0,10,304
INDIANA,North Lawrence Com Schools,Bedford-North Lawrence High School,Yes,total,1527,10,10,7,28,0,46,1426
INDIANA,North Miami Community Schools,North Miami Middle/High School,Yes,ap,9,0,0,0,2,0,0,7
INDIANA,North Miami Community Schools,North Miami Middle/High School,Yes,total,454,4,4,2,10,0,4,430
INDIANA,North Montgomery Com Sch Corp,North Montgomery High School,Yes,ap,86,0,2,0,4,0,4,76
INDIANA,North Montgomery Com Sch Corp,North Montgomery High School,Yes,total,633,4,4,4,16,0,10,595
INDIANA,North Newton School Corp,North Newton Jr-Sr High School,Yes,ap,63,0,2,0,4,0,2,55
INDIANA,North Newton School Corp,North Newton Jr-Sr High School,Yes,total,631,4,4,2,28,0,10,583
INDIANA,North Putnam Community Schools,North Putnam Sr High Sch,Yes,ap,77,0,0,0,2,0,2,73
INDIANA,North Putnam Community Schools,North Putnam Sr High Sch,Yes,total,468,2,0,4,7,0,7,448
INDIANA,North Spencer County Sch Corp,Heritage Hills High School,Yes,ap,152,0,0,0,4,0,0,148
INDIANA,North Spencer County Sch Corp,Heritage Hills High School,Yes,total,592,0,2,2,49,0,10,529
INDIANA,North Vermillion Com Sch Corp,North Vermillion High School,Yes,ap,61,0,0,0,0,0,0,61
INDIANA,North Vermillion Com Sch Corp,North Vermillion High School,Yes,total,359,0,0,2,4,0,7,346
INDIANA,North West Hendricks Schools,Tri-West Senior High School,Yes,ap,83,0,2,2,4,0,2,73
INDIANA,North West Hendricks Schools,Tri-West Senior High School,Yes,total,630,0,2,10,13,0,13,592
INDIANA,North White School Corp,North White Jr/Sr High School,Yes,ap,13,0,0,0,0,0,0,13
INDIANA,North White School Corp,North White Jr/Sr High School,Yes,total,382,0,0,4,118,0,19,241
INDIANA,Northeast Dubois Co Sch Corp,Northeast Dubois High School,Yes,ap,30,0,0,0,2,0,0,28
INDIANA,Northeast Dubois Co Sch Corp,Northeast Dubois High School,Yes,total,281,2,4,0,7,0,0,268
INDIANA,Northeast School Corp,North Central High School,Yes,ap,18,0,0,0,0,0,2,16
INDIANA,Northeast School Corp,North Central High School,Yes,total,308,0,2,0,4,0,7,295
INDIANA,Northeastern Wayne Schools,Northeastern High School,Yes,ap,34,0,0,0,0,0,0,34
INDIANA,Northeastern Wayne Schools,Northeastern High School,Yes,total,427,4,2,4,7,0,10,400
INDIANA,Northern Wells Com Schools,Norwell High School,No,total,765,4,7,7,16,0,19,712
INDIANA,Northwest Allen County Schools,Allen Co Youth Services Center,No,total,13,0,0,4,2,0,0,7
INDIANA,Northwest Allen County Schools,Carroll High School,Yes,ap,410,0,16,7,16,0,13,358
INDIANA,Northwest Allen County Schools,Carroll High School,Yes,total,2207,4,70,43,82,2,73,1933
INDIANA,Northwest Indiana Spec Ed Coop,Eagle Park Community School,No,total,101,0,2,43,10,0,0,46
INDIANA,Northwestern Con School Corp,Triton Central High School,Yes,ap,4,0,0,0,0,0,0,4
INDIANA,Northwestern Con School Corp,Triton Central High School,Yes,total,465,0,2,7,7,0,13,436
INDIANA,Northwestern School Corp,Northwestern Sr High Sch,Yes,ap,91,0,2,0,4,0,0,85
INDIANA,Northwestern School Corp,Northwestern Sr High Sch,Yes,total,534,4,4,7,19,0,16,484
INDIANA,Oak Hill United School Corp,Oak Hill High School,Yes,ap,84,0,0,0,4,0,4,76
INDIANA,Oak Hill United School Corp,Oak Hill High School,Yes,total,516,0,4,2,25,0,13,472
INDIANA,Options Charter Sch - Noblesville,Options Charter School Noblesville,No,total,195,2,4,19,4,2,10,154
INDIANA,Options Charter School - Carmel,Options Charter School - Carmel,No,total,191,2,2,28,10,0,13,136
INDIANA,Oregon-Davis School Corp,Oregon-Davis Jr-Sr High School,Yes,ap,34,0,0,0,4,0,2,28
INDIANA,Oregon-Davis School Corp,Oregon-Davis Jr-Sr High School,Yes,total,273,0,0,0,19,0,4,250
INDIANA,Orleans Community Schools,Orleans Jr-Sr High School,Yes,ap,4,0,0,0,0,0,0,4
INDIANA,Orleans Community Schools,Orleans Jr-Sr High School,Yes,total,347,2,0,0,2,0,0,343
INDIANA,Paoli Community School Corp,Paoli Jr & Sr High School,Yes,ap,34,0,0,0,0,0,0,34
INDIANA,Paoli Community School Corp,Paoli Jr & Sr High School,Yes,total,674,0,4,4,10,0,10,646
INDIANA,Penn-Harris-Madison Sch Corp,Penn High School,Yes,ap,727,2,82,16,22,0,22,583
INDIANA,Penn-Harris-Madison Sch Corp,Penn High School,Yes,total,3478,25,205,160,157,4,139,2788
INDIANA,Perry Central Com Schools Corp,Perry Central Jr-Sr High Sch,Yes,ap,66,0,2,0,0,0,0,64
INDIANA,Perry Central Com Schools Corp,Perry Central Jr-Sr High Sch,Yes,total,557,2,2,2,4,2,13,532
INDIANA,Perry Township Schools,Perry Meridian High School,Yes,ap,469,2,64,16,37,0,22,328
INDIANA,Perry Township Schools,Perry Meridian High School,Yes,total,2319,10,397,175,241,0,97,1399
INDIANA,Perry Township Schools,Southport High School,Yes,ap,410,0,46,22,34,0,22,286
INDIANA,Perry Township Schools,Southport High School,Yes,total,2108,0,340,145,283,0,115,1225
INDIANA,Peru Community Schools,Peru High School,Yes,ap,98,4,2,0,4,0,0,88
INDIANA,Peru Community Schools,Peru High School,Yes,total,675,13,10,22,13,0,28,589
INDIANA,Pike County School Corp,Pike Central High Sch,Yes,ap,92,0,2,0,2,0,0,88
INDIANA,Pike County School Corp,Pike Central High Sch,Yes,total,621,2,4,2,10,0,8,595
INDIANA,Pioneer Regional School Corp,Pioneer Jr-Sr High School,Yes,ap,22,0,0,0,0,0,0,22
INDIANA,Pioneer Regional School Corp,Pioneer Jr-Sr High School,Yes,total,438,0,5,7,19,0,7,400
INDIANA,Plainfield Community Sch Corp,Plainfield High School,Yes,ap,274,2,16,0,4,0,2,250
INDIANA,Plainfield Community Sch Corp,Plainfield High School,Yes,total,1615,5,55,37,61,0,31,1426
INDIANA,Plymouth Community School Corp,Plymouth High School,Yes,ap,177,0,0,0,31,0,4,142
INDIANA,Plymouth Community School Corp,Plymouth High School,Yes,total,1153,2,7,7,271,0,13,853
INDIANA,Portage Township Schools,Portage High School,Yes,ap,670,2,13,49,142,0,4,460
INDIANA,Portage Township Schools,Portage High School,Yes,total,2564,7,19,316,517,2,115,1588
INDIANA,Porter Township School Corp,Boone Grove High School,No,total,535,2,4,10,67,0,7,445
INDIANA,Prairie Heights Com Sch Corp,Prairie Heights Sr High Sch,Yes,ap,175,2,2,0,2,0,0,169
INDIANA,Prairie Heights Com Sch Corp,Prairie Heights Sr High Sch,Yes,total,432,10,4,4,7,0,10,397
INDIANA,Randolph Central School Corp,Winchester Community High School,Yes,ap,10,0,0,0,0,0,0,10
INDIANA,Randolph Central School Corp,Winchester Community High School,Yes,total,462,0,2,4,10,0,7,439
INDIANA,Randolph Eastern School Corp,Union City Community Jr/Sr HS,Yes,ap,29,0,2,0,2,0,0,25
INDIANA,Randolph Eastern School Corp,Union City Community Jr/Sr HS,Yes,total,400,2,4,10,58,0,7,319
INDIANA,Randolph Southern School Corp,Randolph Southern Jr-Sr High Sch,Yes,ap,19,0,0,0,0,0,0,19
INDIANA,Randolph Southern School Corp,Randolph Southern Jr-Sr High Sch,Yes,total,246,0,2,0,5,0,4,235
INDIANA,Rensselaer Central School Corp,Rensselaer Central High School,Yes,ap,36,0,2,0,0,0,0,34
INDIANA,Rensselaer Central School Corp,Rensselaer Central High School,Yes,total,540,4,4,4,28,0,7,493
INDIANA,Richland-Bean Blossom C S C,Edgewood High School,Yes,ap,285,0,4,4,5,0,13,259
INDIANA,Richland-Bean Blossom C S C,Edgewood High School,Yes,total,823,0,4,7,25,2,34,751
INDIANA,Richmond Community Schools,Community Youth Services,No,total,92,0,0,16,5,0,13,58
INDIANA,Richmond Community Schools,Richmond High School,Yes,ap,200,0,7,10,16,0,19,148
INDIANA,Richmond Community Schools,Richmond High School,Yes,total,1435,2,22,151,88,0,157,1015
INDIANA,Rising Sun-Ohio Co Com,Rising Sun High School,Yes,ap,4,0,0,0,0,0,0,4
INDIANA,Rising Sun-Ohio Co Com,Rising Sun High School,Yes,total,220,0,4,2,2,0,4,208
INDIANA,River Forest Community Sch Corp,River Forest High School,Yes,ap,73,0,2,2,34,0,4,31
INDIANA,River Forest Community Sch Corp,River Forest High School,Yes,total,445,4,2,31,193,0,19,196
INDIANA,Rochester Community Sch Corp,Rochester Community High Sch,Yes,ap,40,2,0,2,0,0,2,34
INDIANA,Rochester Community Sch Corp,Rochester Community High Sch,Yes,total,539,7,7,8,22,4,19,472
INDIANA,Rock Creek Community Academy,Rock Creek Community Academy,No,total,493,0,4,64,16,2,28,379
INDIANA,Rossville Con School District,Rossville Middle/Senior High Sch,Yes,ap,96,0,0,0,0,0,2,94
INDIANA,Rossville Con School District,Rossville Middle/Senior High Sch,Yes,total,574,0,2,7,13,0,8,544
INDIANA,Rush County Schools,Rushville Consolidated High School,Yes,ap,53,0,2,0,2,0,0,49
INDIANA,Rush County Schools,Rushville Consolidated High School,Yes,total,752,0,4,4,16,0,19,709
INDIANA,Salem Community Schools,Salem High School,Yes,ap,94,0,0,0,0,0,0,94
INDIANA,Salem Community Schools,Salem High School,Yes,total,595,0,4,2,7,0,2,580
INDIANA,School City of East Chicago,East Chicago Central High School,Yes,ap,149,0,2,61,82,0,0,4
INDIANA,School City of East Chicago,East Chicago Central High School,Yes,total,1218,0,2,604,586,0,7,19
INDIANA,School City of Hammond,Donald E Gavit Middle/High School,Yes,ap,194,0,4,52,88,0,4,46
INDIANA,School City of Hammond,Donald E Gavit Middle/High School,Yes,total,1533,2,4,550,598,2,58,319
INDIANA,School City of Hammond,George Rogers Clark Md/HS,Yes,ap,165,0,2,13,118,0,4,28
INDIANA,School City of Hammond,George Rogers Clark Md/HS,Yes,total,1409,4,4,145,982,2,31,241
INDIANA,School City of Hammond,Hammond High School,Yes,ap,114,4,0,37,67,0,4,2
INDIANA,School City of Hammond,Hammond High School,Yes,total,857,7,0,424,376,0,16,34
INDIANA,School City of Hammond,Morton Senior High School,Yes,ap,187,0,0,58,85,0,7,37
INDIANA,School City of Hammond,Morton Senior High School,Yes,total,1316,2,2,493,505,0,40,274
INDIANA,School City of Hobart,Hobart High School,Yes,ap,221,2,2,13,43,0,7,154
INDIANA,School City of Hobart,Hobart High School,Yes,total,1349,7,7,100,304,2,40,889
INDIANA,School City of Mishawaka,Mishawaka High School,Yes,ap,237,0,5,7,16,0,4,205
INDIANA,School City of Mishawaka,Mishawaka High School,Yes,total,1461,10,7,73,88,0,64,1219
INDIANA,School City of Mishawaka,Oaklawn Campus Program,No,total,88,0,0,19,7,0,13,49
INDIANA,School City of Whiting,Whiting High School,Yes,ap,50,0,0,2,31,0,4,13
INDIANA,School City of Whiting,Whiting High School,Yes,total,457,0,0,13,274,0,16,154
INDIANA,School Town of Highland,Highland High School,Yes,ap,221,2,2,16,43,0,4,154
INDIANA,School Town of Highland,Highland High School,Yes,total,1107,4,16,61,286,0,28,712
INDIANA,School Town of Munster,Munster High School,Yes,ap,560,0,70,31,100,0,22,337
